Target,AugmentedSentence
1,ah come even jokes tolerated anonymus user Thomas_Nelson_Page fine Mr. lilithborne chivy goats perhaps rams
1,fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts have_it_away cocksucking admins eat shit cunts fucking cocksucking admins eat bullshit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat bullshit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat bullshit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins feed shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts have_it_away cocksucking admins feed shit cunt fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins feed shit cunts fucking cocksucking admins eat bullshit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat bullshit cunt fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins feed shit cunts fucking cocksucking admins eat shit cunt fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts have_it_away cocksucking admins eat shit cunt fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunt have_it_away cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins feed shit cunt fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins feed shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins feed shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunt fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunt fucking cocksucking admins eat shit cunt fucking cocksucking admins eat shit cunts fucking cocksucking admins eat shit cunts
1,hitler bloody kike
1,libel right murder defined unlawful killing some_other malevolence aforethought stupid wop attack pilot trained belligerent always fly exactly according book decease first day battle
1,lol thoroughgoing freak opinion boy genius personal attack first person ban imagine hooliganism moron same successive people I exception legitimate blindly followed idiot lead highest stage admin look user talk agreed legitimate dispute never banned first place wet-nurse big matchless know like
1,start take long walk short-change pier see love losers sociable liveliness speak whatsoever stay night obsessively watching wikipedia edits putting star wars toys mountain dew chase defend thine noble realm
1,today kleargear types finally gotten around bump_off fraudulent endorsements gyp website sadly many wiki censors get look obvious fraud ever bothered look active populace fraud first put ultra special kudos Cymru basically censor every bingle fukkin breather moving forward thats gotta badgeworthy vote following United_Nations arsesome work big badges around sound_out donate freakin bloody darn nickle endeavour pfffft
1,mentally ailment mongo one ill fan stalkers kellogg following around ever Charles_William_Post obsessive get help proceed someone look conduct sociopath look enjoy following around good luck seeking help
1,Buckeye_State yeah wait turns another william 2 edward ii james article lgbtq freaks co opting content paranoiac theories faggot coverups english royal family fuck spring_up fuck
1,ya muthafuckers blocked guys fuckhead better bit sane face lifelong prison_term asylum directed pikang
1,hi greek pages disgrace demographics section written prison_term ago sort_out data many connectedness support off going deal function life sort_out shit the_great_unwashed please accept written propaganda lies needs ro removed thank
1,nightstallions fiance got fucked nigger baby smelled fry volaille
1,user ip motherfucking pervert vandalize anything reference sex genitals going cut penis
1,image animation crap get new matchless
1,notice polka dick run beautiful send pat comic deem worthy lie_with reading
1,right wasnt making pers nal attack simply stating ass hat r deleting clause thanks anyways rld pauperism nazis like u
1,thanks pulling personal_credit_line mike know fuck would without wikinazi like avail make something know karl stefanovic mechanical_man ever met revert back edit cunt
1,hey twat stop reporting pages go fuck_off real job ya troll
1,sure input considered hooliganism thought going Wiley_Post garbage hold_back within talkpage instead flaunting foolishness accross wikipedia furthering cause groups like prussian blue giving appearance intelligence contrast opposition incessant use personal attacks pov vandalism utter stupidity
1,hey Isle_of_Man imma vandal ass got reported page alot gays wiki eh man
1,one finds article ridiculous trivia include
1,danielrigal stop trolling since political_economy blind bat please stop badmouthing misessus likely snot nosed tyro trying hand know nothing ignorance sticks like sore ovolo warn wp personal attack
1,e-mail user habsmtl drug_user phenomenon yo heaven name problem rm trying explain properly edit page wp instead much spit guy face response action spit face secernate feels afterwards merit motherfucker hemipteran rm ever hear sob habsmtl write behalf phenomenon contact
1,hacker account going poop wikize page going punch face
1,community racist nazi sympathists
1,Guy like annoy much fucking hate guys like give fucking near answer_for hate guys like stupid motherfucker googdbye
1,ok fat ass cunt cheek
1,basically threatening unless shut pressure omnipotent admins
1,ask someone die have_intercourse idiot like would take mean going kill would commit crime loser like wookitty gotta kidding try silly little threats
1,weak sense much weakness barnstar helplessness would grant daily nay thrice daily breakfast lunch tea never mind biggest question right greece russian chinese trojan horse slippery eel reverting type
1,taken quite earnestly wikipedia yea realize imagine active contributor site makes douchebag sort hinting intend good deter users kind_of stir place proportion totality shit project little companionship shallow incompetent proof failure principle individual grade users lameasses cheap fun far know interacting ridiculously silly
1,hello fenian off comments remain true never catholic first minister even fucking relate likely republic
1,put new york deleted category video games set new House_of_York city retardeds keep putting back retard think back listen game takes place liberty city new york liberty city based new House_of_York miserly game set new york fucking retards
